country,city,latitude,longitude,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value,CO AQI Category,Ozone AQI Category,NO2 AQI Category,PM2.5 AQI Category,pollutant,value,unit,averaged_over_in_hours,hour,day_of_week,month,traffic_pollution_proxy
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,472.0869,µg/m³,16.57925,3,4,5,8
Italy,Catanzaro,1.0,38.86898,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,626.3879,µg/m³,16.60832,6,3,5,8
Italy,Catanzaro,1.0,38.8705,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,1269.4817,µg/m³,16.66921,9,3,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,794.4432,µg/m³,16.29517,17,3,4,8
Italy,Catanzaro,1.0,38.86898,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,669.6868,µg/m³,16.60832,10,6,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,131.00989,µg/m³,16.57925,16,0,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,104.33515,µg/m³,16.29517,2,4,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,99.460144,µg/m³,16.57925,16,5,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,90.404465,µg/m³,16.57925,23,0,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,82.44168,µg/m³,16.29517,7,4,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,89.805786,µg/m³,16.57925,13,3,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,81.00179,µg/m³,16.57925,11,5,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,105.86244,µg/m³,16.57925,13,3,5,8
Italy,Catanzaro,1.0,38.8705,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,112.04619,µg/m³,16.66921,21,4,5,8
Italy,Catanzaro,1.0,38.8705,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,100.65218,µg/m³,16.66921,9,3,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,102.95922,µg/m³,16.29517,20,2,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,87.84799,µg/m³,16.29517,19,1,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,87.80956,µg/m³,16.57925,20,3,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,56.615807,µg/m³,16.29517,23,4,4,8
Italy,Catanzaro,1.0,38.8705,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,86.91707,µg/m³,16.66921,5,2,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,107.589554,µg/m³,16.57925,17,0,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,64.96542,µg/m³,16.57925,8,0,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,o3,84.831474,µg/m³,16.57925,20,5,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,1151.6854,µg/m³,16.29517,23,3,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,1183.8579,µg/m³,16.29517,9,4,5,8
Italy,Catanzaro,1.0,38.86898,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,583.7232,µg/m³,16.60832,16,3,5,8
Italy,Catanzaro,1.0,38.86898,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,675.82697,µg/m³,16.60832,18,4,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,1431.0359,µg/m³,16.29517,15,3,4,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,532.2658,µg/m³,16.57925,3,0,5,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,19.03139,µg/m³,16.29517,2,2,4,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,821.32477,µg/m³,16.57925,7,3,4,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,229.80516,µg/m³,16.57925,9,5,4,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,243.69268,µg/m³,16.57925,11,5,4,8
Italy,Catanzaro,1.0,38.8705,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,1260.9856,µg/m³,16.66921,19,3,5,8
Italy,Catanzaro,1.0,38.86898,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,648.8298,µg/m³,16.60832,17,5,5,8
Italy,Catanzaro,1.0,38.8705,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,1077.292,µg/m³,16.66921,3,4,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,0.0,µg/m³,16.57925,15,2,4,8
Italy,Catanzaro,1.0,38.95955,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,491.28067,µg/m³,16.29517,1,4,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,1010.6797,µg/m³,16.57925,21,1,5,8
Italy,Catanzaro,1.0,38.918288,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,394.70574,µg/m³,16.57925,17,2,5,8
Italy,Catanzaro,1.0,38.86898,68,Moderate,2,68,6,57,Good,Moderate,Good,Moderate,co,657.1682,µg/m³,16.60832,23,1,5,8
Turkey,Samsun,1.0,41.2910372015217,36,Good,1,36,0,30,Good,Good,Good,Good,co,259.42,µg/m³,36.3285305462463,4,2,4,1
Turkey,Samsun,1.0,41.2910372015217,36,Good,1,36,0,30,Good,Good,Good,Good,o3,11.59,µg/m³,36.3285305462463,6,2,4,1
Turkey,Samsun,1.0,41.2227981515214,36,Good,1,36,0,30,Good,Good,Good,Good,co,204.19,µg/m³,36.4584020141665,4,3,3,1
Turkey,Samsun,1.0,41.2910372015217,36,Good,1,36,0,30,Good,Good,Good,Good,co,244.76,µg/m³,36.3285305462463,4,6,4,1
Turkey,Samsun,1.0,41.2910372015217,36,Good,1,36,0,30,Good,Good,Good,Good,co,587.63,µg/m³,36.3285305462463,4,2,3,1
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,13.0,µg/m³,-51.40877707,11,3,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,29.0,µg/m³,-51.40877707,11,1,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,65.0,µg/m³,-51.40877707,17,6,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,52.0,µg/m³,-51.40877707,1,0,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,40.0,µg/m³,-51.40877707,13,1,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,17.0,µg/m³,-51.40877707,5,0,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,33.0,µg/m³,-51.40877707,10,0,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,54.0,µg/m³,-51.40877707,15,3,4,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,29.0,µg/m³,-51.40877707,9,5,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,41.0,µg/m³,-51.40877707,17,0,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,47.0,µg/m³,-51.40877707,1,6,5,2
Brazil,Presidente Prudente,1.0,-22.11993673,32,Good,1,14,1,32,Good,Good,Good,Good,o3,28.0,µg/m³,-51.40877707,9,2,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.91,µg/m³,22.569133,4,0,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.59,µg/m³,22.569133,4,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.38,µg/m³,22.569133,20,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.41,µg/m³,22.569133,14,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,1.14,µg/m³,22.569133,23,4,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.41,µg/m³,22.569133,2,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.88,µg/m³,22.569133,5,1,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.39,µg/m³,22.569133,16,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,2.35,µg/m³,22.569133,0,2,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.47,µg/m³,22.569133,20,1,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,1.97,µg/m³,22.569133,2,5,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,134.0,µg/m³,22.569133,8,4,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,38.0,µg/m³,22.569133,0,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,280.0,µg/m³,22.569133,23,1,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,333.0,µg/m³,22.569133,5,4,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.39,µg/m³,22.569133,12,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.45,µg/m³,22.569133,10,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.59,µg/m³,22.569133,5,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,1.14,µg/m³,22.569133,23,2,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.39,µg/m³,22.569133,17,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,1.05,µg/m³,22.569133,19,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.63,µg/m³,22.569133,21,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.74,µg/m³,22.569133,7,3,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,999.0,µg/m³,22.569133,23,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,264.0,µg/m³,22.569133,4,2,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,504.0,µg/m³,22.569133,23,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,496.0,µg/m³,22.569133,3,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,32.6,µg/m³,22.569133,4,0,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,52.7,µg/m³,22.569133,4,6,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,24.3,µg/m³,22.569133,20,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,103.4,µg/m³,22.569133,17,5,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,31.2,µg/m³,22.569133,4,1,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,97.4,µg/m³,22.569133,17,6,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,107.2,µg/m³,22.569133,10,1,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,o3,51.8,µg/m³,22.569133,2,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.53,µg/m³,22.569133,21,4,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,1.04,µg/m³,22.569133,20,2,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.54,µg/m³,22.569133,17,3,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.76,µg/m³,22.569133,7,4,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.84,µg/m³,22.569133,4,6,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.41,µg/m³,22.569133,16,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,175.0,µg/m³,22.569133,5,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,259.0,µg/m³,22.569133,7,3,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,426.0,µg/m³,22.569133,19,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,245.0,µg/m³,22.569133,23,4,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,260.0,µg/m³,22.569133,4,0,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,218.0,µg/m³,22.569133,8,3,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,426.0,µg/m³,22.569133,3,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,284.0,µg/m³,22.569133,21,3,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,co,1009.0,µg/m³,22.569133,22,5,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,1.03,µg/m³,22.569133,22,3,4,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.81,µg/m³,22.569133,15,2,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.89,µg/m³,22.569133,8,4,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.41,µg/m³,22.569133,18,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.82,µg/m³,22.569133,23,0,5,2
Poland,Lublin,1.0,51.259431,32,Good,1,32,1,28,Good,Good,Good,Good,bc,0.91,µg/m³,22.569133,1,3,5,2
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,320.0,µg/m³,80.7231783,15,6,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,310.0,µg/m³,80.7231783,15,5,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,450.0,µg/m³,80.7231783,15,3,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,590.0,µg/m³,80.7231783,17,3,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,0.0,µg/m³,80.7231783,7,2,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,290.0,µg/m³,80.7231783,11,5,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,290.0,µg/m³,80.7231783,10,5,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,640.0,µg/m³,80.7231783,18,5,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,330.0,µg/m³,80.7231783,16,6,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,350.0,µg/m³,80.7231783,16,0,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,1740.0,µg/m³,80.7231783,17,3,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,1750.0,µg/m³,80.7231783,20,1,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,1760.0,µg/m³,80.7231783,7,4,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,1740.0,µg/m³,80.7231783,17,4,5,1
India,Maihar,0.25,24.2613009,171,Unhealthy,1,36,0,171,Good,Good,Good,Unhealthy,co,1740.0,µg/m³,80.7231783,21,4,5,1
Germany,Hamburg,1.0,53.592301,34,Good,0,28,2,34,Good,Good,Good,Good,co,221.0,µg/m³,10.053859,0,3,4,2
Germany,Hamburg,1.0,53.56414,34,Good,0,28,2,34,Good,Good,Good,Good,o3,53.274,µg/m³,9.967882,0,2,5,2
Germany,Hamburg,1.0,53.480927,34,Good,0,28,2,34,Good,Good,Good,Good,o3,15.286,µg/m³,9.857223,1,0,5,2
Germany,Hamburg,1.0,53.480927,34,Good,0,28,2,34,Good,Good,Good,Good,o3,57.794,µg/m³,9.857223,0,3,3,2
Germany,Hamburg,1.0,53.56414,34,Good,0,28,2,34,Good,Good,Good,Good,o3,67.356,µg/m³,9.967882,0,2,4,2
Germany,Hamburg,1.0,53.480927,34,Good,0,28,2,34,Good,Good,Good,Good,o3,44.186,µg/m³,9.857223,1,1,5,2
Germany,Hamburg,1.0,53.555668,34,Good,0,28,2,34,Good,Good,Good,Good,co,243.0,µg/m³,9.943012,0,6,5,2
Germany,Hamburg,1.0,53.56414,34,Good,0,28,2,34,Good,Good,Good,Good,o3,33.37,µg/m³,9.967882,0,5,5,2
Germany,Hamburg,1.0,53.480927,34,Good,0,28,2,34,Good,Good,Good,Good,o3,73.743,µg/m³,9.857223,0,0,4,2
Germany,Hamburg,1.0,53.592301,34,Good,0,28,2,34,Good,Good,Good,Good,co,240.0,µg/m³,10.053859,0,0,4,2
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,370.0,µg/m³,75.5213,6,5,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,900.0,µg/m³,75.5213,4,2,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,780.0,µg/m³,75.5213,15,5,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,320.0,µg/m³,75.5213,9,0,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,380.0,µg/m³,75.5213,1,0,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,1670.0,µg/m³,75.5213,23,6,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,680.0,µg/m³,75.5213,18,6,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,270.0,µg/m³,75.5213,4,0,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,620.0,µg/m³,75.5213,20,4,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,o3,46.0,µg/m³,75.5213,22,3,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,o3,37.4,µg/m³,75.5213,15,4,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,o3,19.9,µg/m³,75.5213,16,3,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,o3,57.4,µg/m³,75.5213,5,3,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,o3,108.2,µg/m³,75.5213,7,3,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,o3,63.4,µg/m³,75.5213,9,6,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,o3,32.5,µg/m³,75.5213,18,6,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,290.0,µg/m³,75.5213,21,1,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,710.0,µg/m³,75.5213,12,5,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,3290.0,µg/m³,75.5213,15,3,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,550.0,µg/m³,75.5213,4,0,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,700.0,µg/m³,75.5213,4,6,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,860.0,µg/m³,75.5213,18,5,5,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,1740.0,µg/m³,75.5213,16,2,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,790.0,µg/m³,75.5213,5,0,4,1
India,Indore,0.25,22.431,150,Unhealthy,1,30,0,150,Good,Good,Good,Unhealthy,co,520.0,µg/m³,75.5213,20,2,4,1
Spain,Murcia,1.0,38.4516666594768,29,Good,1,29,2,20,Good,Good,Good,Good,co,100.0,µg/m³,-1.06472222,0,6,4,3
Spain,Murcia,1.0,37.6030555494806,29,Good,1,29,2,20,Good,Good,Good,Good,co,300.0,µg/m³,-0.97527777,4,5,4,3
Spain,Murcia,1.0,38.1147222194782,29,Good,1,29,2,20,Good,Good,Good,Good,o3,33.0,µg/m³,-1.86861111,10,1,3,3
Spain,Murcia,1.0,37.6888888794802,29,Good,1,29,2,20,Good,Good,Good,Good,o3,27.0,µg/m³,-1.70111111,4,1,5,3
Spain,Murcia,1.0,37.9936111094788,29,Good,1,29,2,20,Good,Good,Good,Good,o3,104.0,µg/m³,-1.14472222,10,5,5,3
Spain,Murcia,1.0,37.6888888794802,29,Good,1,29,2,20,Good,Good,Good,Good,o3,24.0,µg/m³,-1.70111111,5,1,4,3
Spain,Murcia,1.0,37.6030555494806,29,Good,1,29,2,20,Good,Good,Good,Good,o3,107.0,µg/m³,-0.97527777,4,5,5,3
Spain,Murcia,1.0,38.4516666594768,29,Good,1,29,2,20,Good,Good,Good,Good,o3,76.0,µg/m³,-1.06472222,0,4,4,3
Spain,Murcia,1.0,38.1147222194782,29,Good,1,29,2,20,Good,Good,Good,Good,o3,141.0,µg/m³,-1.86861111,9,5,5,3
Spain,Murcia,1.0,37.6030555494806,29,Good,1,29,2,20,Good,Good,Good,Good,co,300.0,µg/m³,-0.97527777,3,1,4,3
Spain,Murcia,1.0,38.1147222194782,29,Good,1,29,2,20,Good,Good,Good,Good,o3,121.0,µg/m³,-1.86861111,4,2,5,3
Spain,Murcia,1.0,37.6033333294806,29,Good,1,29,2,20,Good,Good,Good,Good,o3,109.0,µg/m³,-0.91333333,11,5,5,3
Spain,Murcia,37.603054,-0.9752778,29,Good,1,29,2,20,Good,Good,Good,Good,o3,56.0,µg/m³,1.0,22,4,6,3
Spain,Murcia,1.0,37.9936111094788,29,Good,1,29,2,20,Good,Good,Good,Good,o3,29.0,µg/m³,-1.14472222,3,1,5,3
Spain,Murcia,1.0,37.6888888794802,29,Good,1,29,2,20,Good,Good,Good,Good,o3,63.0,µg/m³,-1.70111111,1,4,4,3
Spain,Murcia,1.0,38.1147222194782,29,Good,1,29,2,20,Good,Good,Good,Good,o3,33.0,µg/m³,-1.86861111,16,4,4,3
Spain,Murcia,1.0,37.5744444394807,29,Good,1,29,2,20,Good,Good,Good,Good,o3,69.0,µg/m³,-0.92666666,3,5,4,3
Spain,Murcia,1.0,37.5744444394807,29,Good,1,29,2,20,Good,Good,Good,Good,o3,48.0,µg/m³,-0.92666666,7,5,5,3
Spain,Murcia,1.0,37.5744444394807,29,Good,1,29,2,20,Good,Good,Good,Good,o3,27.0,µg/m³,-0.92666666,1,1,5,3
Spain,Murcia,1.0,37.6936111094801,29,Good,1,29,2,20,Good,Good,Good,Good,o3,30.0,µg/m³,-1.06472222,4,1,5,3
Spain,Murcia,1.0,37.6936111094801,29,Good,1,29,2,20,Good,Good,Good,Good,o3,1.0,µg/m³,-1.06472222,11,5,4,3
Spain,Murcia,1.0,37.6888888794802,29,Good,1,29,2,20,Good,Good,Good,Good,o3,102.0,µg/m³,-1.70111111,10,1,5,3
Spain,Murcia,1.0,37.5744444394807,29,Good,1,29,2,20,Good,Good,Good,Good,o3,69.0,µg/m³,-0.92666666,23,4,5,3
Spain,Murcia,1.0,37.6030555494806,29,Good,1,29,2,20,Good,Good,Good,Good,o3,36.0,µg/m³,-0.97527777,4,5,4,3
Spain,Murcia,1.0,37.5744444394807,29,Good,1,29,2,20,Good,Good,Good,Good,o3,42.0,µg/m³,-0.92666666,7,5,5,3
